X:\2023\xLights\Wizlights\ValueCurves\ZatYou.txt
Sample Rate: 44100 Hz. Sample values on linear scale. 1 channel (mono).
Length processed: 300 samples, 0.00680 seconds.
Peak amplitude: 0.13794 (linear) -17.20590 dB.  Unweighted RMS: -22.95116 dB.
DC offset: -0.01029 linear, -39.75245 dB.


0.00245	0.03871
0.00247	0.03578
0.00249	0.03168
0.00252	0.02690
0.00254	0.02228
0.00256	0.01858
0.00259	0.01582
0.00261	0.01407
0.00263	0.01321
0.00265	0.01240
0.00268	0.01152
0.00270	0.01070
0.00272	0.00942
0.00274	0.00764
0.00277	0.00530
0.00279	0.00210
0.00281	-0.00152
0.00283	-0.00564
0.00286	-0.01081
0.00288	-0.01649
0.00290	-0.02254
0.00293	-0.02916
0.00295	-0.03548
0.00297	-0.04138
0.00299	-0.04743
0.00302	-0.05288
0.00304	-0.05710
0.00306	-0.06036
0.00308	-0.06269
0.00311	-0.06459
0.00313	-0.06683
0.00315	-0.06941
0.00317	-0.07227
0.00320	-0.07568
0.00322	-0.07970
0.00324	-0.08439
0.00327	-0.08964
0.00329	-0.09519
0.00331	-0.10083
0.00333	-0.10616
0.00336	-0.11095
0.00338	-0.11533
0.00340	-0.11902
0.00342	-0.12189
0.00345	-0.12442
0.00347	-0.12663
0.00349	-0.12833
0.00351	-0.13001
0.00354	-0.13197
0.00356	-0.13399
0.00358	-0.13585
0.00361	-0.13726
0.00363	-0.13794
0.00365	-0.13794
0.00367	-0.13738
0.00370	-0.13632
0.00372	-0.13495
0.00374	-0.13344
0.00376	-0.13165
0.00379	-0.12941
0.00381	-0.12697
0.00383	-0.12442
0.00385	-0.12163
0.00388	-0.11878
0.00390	-0.11553
0.00392	-0.11153
0.00395	-0.10712
0.00397	-0.10236
0.00399	-0.09742
0.00401	-0.09301
0.00404	-0.08906
0.00406	-0.08524
0.00408	-0.08181
0.00410	-0.07879
0.00413	-0.07632
0.00415	-0.07454
0.00417	-0.07273
0.00420	-0.07063
0.00422	-0.06864
0.00424	-0.06720
0.00426	-0.06729
0.00429	-0.06910
0.00431	-0.07162
0.00433	-0.07472
0.00435	-0.07859
0.00438	-0.08277
0.00440	-0.08714
0.00442	-0.09181
0.00444	-0.09642
0.00447	-0.10066
0.00449	-0.10448
0.00451	-0.10808
0.00454	-0.11128
0.00456	-0.11363
0.00458	-0.11499
0.00460	-0.11501
0.00463	-0.11356
0.00465	-0.11131
0.00467	-0.10883
0.00469	-0.10641
0.00472	-0.10419
0.00474	-0.10185
0.00476	-0.09924
0.00478	-0.09609
0.00481	-0.09195
0.00483	-0.08713
0.00485	-0.08175
0.00488	-0.07548
0.00490	-0.06908
0.00492	-0.06326
0.00494	-0.05792
0.00497	-0.05332
0.00499	-0.04982
0.00501	-0.04764
0.00503	-0.04688
0.00506	-0.04682
0.00508	-0.04658
0.00510	-0.04560
0.00512	-0.04344
0.00515	-0.04040
0.00517	-0.03668
0.00519	-0.03203
0.00522	-0.02686
0.00524	-0.02149
0.00526	-0.01585
0.00528	-0.01035
0.00531	-0.00493
0.00533	0.00092
0.00535	0.00747
0.00537	0.01503
0.00540	0.02336
0.00542	0.03168
0.00544	0.03997
0.00546	0.04840
0.00549	0.05692
0.00551	0.06556
0.00553	0.07406
0.00556	0.08203
0.00558	0.08932
0.00560	0.09555
0.00562	0.10046
0.00565	0.10412
0.00567	0.10665
0.00569	0.10818
0.00571	0.10876
0.00574	0.10840
0.00576	0.10685
0.00578	0.10347
0.00580	0.09856
0.00583	0.09306
0.00585	0.08717
0.00587	0.08120
0.00590	0.07601
0.00592	0.07202
0.00594	0.06941
0.00596	0.06822
0.00599	0.06791
0.00601	0.06822
0.00603	0.06920
0.00605	0.07068
0.00608	0.07263
0.00610	0.07493
0.00612	0.07719
0.00615	0.07912
0.00617	0.08021
0.00619	0.07987
0.00621	0.07795
0.00624	0.07412
0.00626	0.06785
0.00628	0.05969
0.00630	0.05059
0.00633	0.04071
0.00635	0.03006
0.00637	0.01905
0.00639	0.00780
0.00642	-0.00373
0.00644	-0.01523
0.00646	-0.02640
0.00649	-0.03706
0.00651	-0.04650
0.00653	-0.05432
0.00655	-0.06066
0.00658	-0.06505
0.00660	-0.06702
0.00662	-0.06701
0.00664	-0.06535
0.00667	-0.06226
0.00669	-0.05830
0.00671	-0.05387
0.00673	-0.04952
0.00676	-0.04640
0.00678	-0.04538
