X:\2023\xLights\Wizlights\ValueCurves\ZatYou30sec.txt
Sample Rate: 8000 Hz. Sample values on linear scale. 1 channel (mono).
Length processed: 240000 samples, 30.00000 seconds.
Peak amplitude: 0.34984 (linear) -9.12267 dB.  Unweighted RMS: -20.06908 dB.
DC offset: -0.00005 linear, -86.16923 dB.


0.02337	-0.00888
0.02350	0.00555
0.02363	0.02487
0.02375	0.02485
0.02388	-0.00034
0.02400	-0.03303
0.02413	-0.06108
0.02425	-0.05660
0.02438	-0.06053
0.02450	-0.06988
0.02463	-0.07112
0.02475	-0.05285
0.02488	-0.04222
0.02500	-0.05361
0.02513	-0.07685
0.02525	-0.06939
0.02538	-0.03307
0.02550	0.00662
0.02562	0.03497
0.02575	0.02727
0.02587	0.01110
0.02600	0.00881
0.02612	0.02779
0.02625	0.04307
0.02637	0.05938
0.02650	0.05359
0.02662	0.04203
0.02675	0.04790
0.02687	0.03849
0.02700	-0.00935
0.02712	-0.05918
0.02725	-0.08312
0.02738	-0.08033
0.02750	-0.06553
0.02763	-0.06304
0.02775	-0.05398
0.02788	-0.04166
0.02800	-0.04687
0.02813	-0.05941
0.02825	-0.05240
0.02838	-0.05278
0.02850	-0.06558
0.02863	-0.05648
0.02875	-0.03805
0.02888	-0.02179
0.02900	-0.00801
0.02913	-0.01216
0.02925	0.00298
0.02937	0.03731
0.02950	0.06296
0.02962	0.07194
0.02975	0.07088
0.02987	0.06376
0.03000	0.04502
0.03012	0.03976
0.03025	0.05923
0.03037	0.08896
0.03050	0.09789
0.03062	0.07242
0.03075	0.06000
0.03087	0.08664
0.03100	0.08108
0.03112	0.02438
0.03125	-0.01784
0.03138	-0.02215
0.03150	-0.01651
0.03163	-0.03372
0.03175	-0.05698
0.03188	-0.04739
0.03200	-0.03914
0.03213	-0.02093
0.03225	0.01129
0.03238	0.01273
0.03250	-0.02459
0.03263	-0.06367
0.03275	-0.06038
0.03288	-0.03952
0.03300	-0.04342
0.03313	-0.08217
0.03325	-0.10895
0.03338	-0.11325
0.03350	-0.10160
0.03363	-0.08925
0.03375	-0.07957
0.03388	-0.03213
0.03400	0.05164
0.03413	0.09309
0.03425	0.07808
0.03438	0.08884
0.03450	0.11823
0.03463	0.11364
0.03475	0.07660
0.03488	0.04315
0.03500	0.02486
0.03513	0.03268
0.03525	0.05391
0.03537	0.06998
0.03550	0.06940
0.03562	0.02712
0.03575	-0.01553
0.03587	-0.02114
0.03600	-0.03286
0.03612	-0.06307
0.03625	-0.07720
0.03637	-0.06659
0.03650	-0.05301
0.03662	-0.07058
0.03675	-0.10510
0.03687	-0.11156
0.03700	-0.10418
0.03712	-0.10143
0.03725	-0.07422
0.03737	-0.03483
0.03750	-0.00888
0.03762	0.01118
0.03775	0.04528
0.03787	0.08535
0.03800	0.11060
0.03812	0.10742
0.03825	0.07901
0.03837	0.07704
0.03850	0.11670
0.03862	0.12898
0.03875	0.06624
0.03887	0.01642
0.03900	0.03413
0.03913	0.05291
0.03925	0.04599
0.03938	0.04360
0.03950	0.06145
0.03963	0.07363
0.03975	0.08063
0.03988	0.11030
0.04000	0.10332
0.04013	0.01833
0.04025	-0.05528
0.04038	-0.06158
0.04050	-0.04252
0.04063	-0.05025
0.04075	-0.06444
0.04088	-0.06038
0.04100	-0.04937
0.04113	-0.02437
0.04125	0.02090
0.04138	0.06470
0.04150	0.06087
0.04163	0.03264
0.04175	0.02517
0.04188	0.01997
0.04200	-0.00895
0.04213	-0.03832
0.04225	-0.05224
0.04238	-0.04313
0.04250	-0.03808
0.04263	-0.05745
0.04275	-0.06815
0.04288	-0.03544
0.04300	0.03681
0.04312	0.04196
0.04325	-0.00367
0.04337	0.03761
0.04350	0.11602
0.04362	0.11740
0.04375	0.10391
0.04387	0.09586
0.04400	0.06127
0.04412	0.03448
0.04425	0.06578
0.04437	0.08978
0.04450	0.04791
0.04462	-0.00411
0.04475	-0.03162
0.04487	-0.03997
0.04500	-0.07809
0.04512	-0.11826
0.04525	-0.11892
0.04537	-0.11747
0.04550	-0.13664
0.04562	-0.11479
0.04575	-0.07196
0.04587	-0.07615
0.04600	-0.10512
0.04612	-0.11134
0.04625	-0.10573
0.04637	-0.08557
0.04650	-0.05298
0.04662	-0.02031
0.04675	-0.02642
0.04688	-0.02648
0.04700	0.02942
0.04713	0.07091
0.04725	0.06236
0.04738	0.07921
0.04750	0.13845
0.04763	0.07954
0.04775	-0.00128
0.04788	0.04281
0.04800	0.10014
0.04813	0.05747
0.04825	0.03437
0.04838	0.06745
0.04850	0.05895
0.04863	0.04832
0.04875	0.08552
0.04888	0.05938
0.04900	-0.02310
0.04913	-0.03443
0.04925	-0.01424
0.04938	-0.04745
0.04950	-0.11623
0.04963	-0.12252
0.04975	-0.10972
0.04988	-0.10651
0.05000	-0.09828
0.05013	-0.05657
0.05025	-0.03520
0.05038	-0.05365
0.05050	-0.02321
0.05063	0.01180
0.05075	-0.00256
0.05087	-0.03420
0.05100	-0.02303
0.05112	-0.00876
0.05125	-0.05449
0.05137	-0.08461
0.05150	-0.07967
0.05162	-0.07649
0.05175	-0.02864
0.05187	0.00908
0.05200	-0.03376
0.05212	-0.03403
0.05225	0.08140
0.05237	0.11043
0.05250	0.04159
0.05262	0.06689
0.05275	0.11071
0.05287	0.08542
0.05300	0.11753
0.05312	0.14196
0.05325	0.04586
0.05337	-0.00551
0.05350	0.03989
0.05362	0.02927
0.05375	-0.07556
0.05387	-0.14842
0.05400	-0.13976
0.05412	-0.10424
0.05425	-0.09620
0.05437	-0.09888
0.05450	-0.10123
0.05462	-0.08735
0.05475	-0.04472
0.05488	-0.00636
0.05500	0.00141
0.05513	-0.05894
0.05525	-0.08275
0.05538	-0.06099
0.05550	-0.08449
0.05563	-0.06145
0.05575	-0.02409
0.05588	-0.01810
0.05600	0.01809
0.05613	0.08982
0.05625	0.16824
0.05638	0.14342
0.05650	0.09267
0.05663	0.13306
0.05675	0.13818
0.05688	0.07241
0.05700	0.05348
0.05713	0.08956
0.05725	0.09186
0.05738	0.05631
0.05750	0.03597
0.05763	-0.02359
0.05775	-0.07184
0.05788	-0.01269
0.05800	-0.01440
0.05813	-0.09149
0.05825	-0.09626
0.05838	-0.05801
0.05850	-0.01986
0.05862	-0.02363
0.05875	-0.05717
0.05887	-0.04204
0.05900	-0.01030
0.05912	0.01330
0.05925	0.05574
0.05937	0.06103
0.05950	0.03123
0.05962	0.04244
0.05975	0.04309
0.05987	-0.03353
0.06000	-0.07824
0.06012	-0.04158
0.06025	-0.01713
0.06037	0.05090
0.06050	0.06524
0.06062	-0.01488
0.06075	0.06235
0.06087	0.18091
0.06100	0.14493
0.06112	0.12039
0.06125	0.14216
0.06137	0.13192
0.06150	0.14967
0.06162	0.15424
0.06175	0.09200
0.06187	0.06423
0.06200	0.09203
0.06212	0.11821
0.06225	0.14014
0.06237	0.06021
0.06250	-0.03586
0.06263	0.00939
0.06275	0.00166
0.06288	-0.10296
0.06300	-0.12152
0.06313	-0.09813
0.06325	-0.07061
0.06338	-0.01953
0.06350	-0.02963
0.06363	-0.06895
0.06375	-0.04735
0.06388	-0.02151
0.06400	-0.04486
0.06413	-0.11328
0.06425	-0.15153
0.06438	-0.10609
0.06450	-0.07691
0.06463	-0.08065
0.06475	-0.03290
0.06488	0.01583
0.06500	0.00984
0.06513	0.08079
0.06525	0.14837
0.06538	0.09241
0.06550	0.07617
0.06563	0.10980
0.06575	0.11432
0.06588	0.12403
0.06600	0.09605
0.06613	0.03920
0.06625	0.00591
0.06638	-0.03302
0.06650	-0.07182
0.06663	-0.10040
0.06675	-0.13676
0.06688	-0.15366
0.06700	-0.11681
0.06713	-0.10603
0.06725	-0.13875
0.06738	-0.11884
0.06750	-0.08588
0.06763	-0.08544
0.06775	-0.02146
0.06788	0.03493
0.06800	0.01722
0.06813	0.03352
0.06825	0.07199
0.06838	0.05158
0.06850	0.01263
0.06863	-0.00744
0.06875	-0.05078
0.06888	-0.07294
0.06900	-0.04489
0.06913	-0.02838
0.06925	-0.06244
0.06938	-0.05331
0.06950	0.04575
0.06963	0.10807
0.06975	0.08509
0.06988	0.06614
0.07000	0.09577
0.07013	0.10414
0.07025	0.05502
0.07037	-0.01154
0.07050	-0.07938
0.07062	-0.08253
0.07075	-0.00399
0.07087	0.01770
0.07100	-0.04022
0.07112	-0.06601
0.07125	-0.00718
0.07137	0.01705
0.07150	-0.05406
0.07162	-0.10820
0.07175	-0.13016
0.07187	-0.13797
0.07200	-0.08882
0.07212	-0.07274
0.07225	-0.10525
0.07237	-0.07974
0.07250	-0.05551
0.07262	-0.07900
0.07275	-0.13288
0.07287	-0.16026
0.07300	-0.12604
0.07312	-0.11639
0.07325	-0.13406
0.07337	-0.08415
0.07350	-0.04731
0.07362	-0.05551
0.07375	0.01600
0.07387	0.08172
0.07400	0.04915
0.07412	0.04978
0.07425	0.10523
0.07437	0.10469
0.07450	0.06247
0.07462	0.05126
0.07475	0.04320
0.07487	0.00230
0.07500	-0.01285
0.07512	-0.01794
0.07525	-0.06144
0.07537	-0.08595
0.07550	-0.05246
0.07562	-0.03201
0.07575	-0.02912
0.07587	-0.00527
0.07600	0.01590
0.07612	0.00598
0.07625	0.02368
0.07637	0.07277
0.07650	0.06352
0.07662	0.06801
0.07675	0.12055
0.07687	0.13784
0.07700	0.13956
0.07712	0.14879
0.07725	0.12260
0.07737	0.07719
0.07750	0.04210
0.07762	0.06169
0.07775	0.07197
0.07787	-0.00667
0.07800	-0.01017
0.07813	0.10421
0.07825	0.16077
0.07838	0.15856
0.07850	0.17636
0.07863	0.20329
0.07875	0.20682
0.07888	0.19075
0.07900	0.14799
0.07913	0.05688
0.07925	0.00707
0.07938	0.03811
0.07950	0.04483
0.07963	-0.00216
0.07975	-0.02767
0.07988	-0.03122
0.08000	-0.02603
0.08013	-0.02619
0.08025	-0.05104
0.08038	-0.10496
0.08050	-0.11245
0.08063	-0.08183
0.08075	-0.09959
0.08088	-0.10885
0.08100	-0.10163
0.08113	-0.09860
0.08125	-0.11448
0.08138	-0.15265
0.08150	-0.15504
0.08163	-0.14660
0.08175	-0.15567
0.08188	-0.10871
0.08200	-0.06101
0.08213	-0.07610
0.08225	-0.04466
0.08238	0.06981
0.08250	0.11237
0.08263	0.07475
0.08275	0.08824
0.08288	0.13268
0.08300	0.13450
0.08313	0.14855
0.08325	0.16127
0.08338	0.07936
0.08350	0.01354
0.08363	0.03056
0.08375	0.00631
0.08388	-0.07588
0.08400	-0.09095
0.08413	-0.09737
0.08425	-0.12297
0.08438	-0.09088
0.08450	-0.06519
0.08463	-0.09928
0.08475	-0.11479
0.08488	-0.09337
0.08500	-0.09803
0.08513	-0.11813
0.08525	-0.11272
0.08538	-0.08888
0.08550	-0.08294
0.08563	-0.08180
0.08575	-0.05844
0.08588	-0.02452
0.08600	0.02389
0.08612	0.09378
0.08625	0.08670
0.08637	0.03300
0.08650	0.04979
0.08662	0.10454
0.08675	0.10050
0.08687	0.07734
0.08700	0.09994
0.08712	0.11333
0.08725	0.11319
0.08737	0.14392
0.08750	0.14780
0.08762	0.08411
0.08775	0.05886
0.08787	0.06671
0.08800	0.04226
0.08812	0.00555
0.08825	-0.00022
0.08837	-0.01047
0.08850	-0.02789
0.08862	-0.01366
0.08875	-0.04354
0.08887	-0.09948
0.08900	-0.10094
0.08912	-0.09512
0.08925	-0.10108
0.08937	-0.08292
0.08950	-0.04628
0.08962	-0.04355
0.08975	-0.07329
0.08987	-0.08658
0.09000	-0.10558
0.09012	-0.12304
0.09025	-0.09020
0.09037	-0.00664
0.09050	0.04576
0.09062	0.06462
0.09075	0.12067
0.09087	0.17094
0.09100	0.15588
0.09112	0.13457
0.09125	0.11497
0.09137	0.05844
0.09150	0.04667
0.09162	0.09318
0.09175	0.10570
0.09187	0.09220
0.09200	0.08262
0.09212	0.05712
0.09225	0.04894
0.09237	0.06125
0.09250	0.02350
0.09262	-0.06140
0.09275	-0.08116
0.09287	-0.05489
0.09300	-0.07600
0.09312	-0.11240
0.09325	-0.10627
0.09337	-0.07006
0.09350	-0.03030
0.09362	0.01026
0.09375	0.02572
0.09388	0.02373
0.09400	0.03902
0.09413	0.04784
0.09425	0.02643
0.09438	0.03457
0.09450	0.04172
0.09463	-0.00203
0.09475	-0.04362
0.09488	-0.06109
0.09500	-0.04482
0.09513	-0.02124
0.09525	-0.01473
0.09538	-0.02928
0.09550	-0.04147
0.09563	-0.03110
0.09575	-0.02293
0.09588	-0.01477
0.09600	0.01033
0.09613	0.03966
0.09625	0.04928
0.09638	0.04226
0.09650	0.03102
0.09663	0.03095
0.09675	0.03466
0.09688	0.01885
0.09700	-0.00486
0.09713	0.00041
0.09725	0.03750
0.09738	0.05807
0.09750	0.03687
0.09763	-0.01014
0.09775	-0.05697
0.09788	-0.05962
0.09800	-0.05371
0.09813	-0.08993
0.09825	-0.14525
0.09838	-0.17180
0.09850	-0.16526
0.09863	-0.13941
0.09875	-0.11811
0.09888	-0.10979
0.09900	-0.05752
0.09913	-0.01078
0.09925	-0.00657
0.09938	0.06145
0.09950	0.18609
0.09963	0.20175
0.09975	0.10637
0.09988	0.05627
0.10000	0.09934
0.10013	0.13517
0.10025	0.15225
0.10038	0.15009
0.10050	0.12641
0.10063	0.15215
0.10075	0.18014
0.10088	0.17095
0.10100	0.12389
0.10113	0.04502
0.10125	-0.00927
0.10138	-0.04451
0.10150	-0.10954
0.10162	-0.18001
0.10175	-0.21820
0.10187	-0.20988
0.10200	-0.20243
0.10212	-0.20707
0.10225	-0.16859
0.10237	-0.13473
0.10250	-0.15213
0.10262	-0.17137
0.10275	-0.16130
0.10287	-0.16148
0.10300	-0.20575
0.10312	-0.23267
0.10325	-0.21222
0.10337	-0.15236
0.10350	-0.05747
0.10362	0.04257
0.10375	0.11457
0.10387	0.12763
0.10400	0.14046
0.10412	0.19171
0.10425	0.24518
0.10437	0.24595
0.10450	0.23193
0.10462	0.25554
0.10475	0.22299
0.10487	0.14976
0.10500	0.11243
0.10512	0.10739
0.10525	0.10757
0.10537	0.06241
0.10550	0.03059
0.10562	0.05127
0.10575	0.02285
0.10587	-0.06367
0.10600	-0.13010
0.10612	-0.15225
0.10625	-0.14492
0.10637	-0.16248
0.10650	-0.18045
0.10662	-0.16175
0.10675	-0.13477
0.10687	-0.10036
0.10700	-0.07521
0.10712	-0.07052
0.10725	-0.04262
0.10737	0.00675
0.10750	0.06620
0.10762	0.08137
0.10775	0.02943
0.10787	0.05229
0.10800	0.15038
0.10812	0.21976
0.10825	0.23828
0.10837	0.25240
0.10850	0.27153
0.10862	0.24659
0.10875	0.20343
0.10887	0.19594
0.10900	0.19784
0.10912	0.16086
0.10925	0.10902
0.10938	0.06169
0.10950	0.02675
0.10963	0.00201
0.10975	-0.03975
0.10988	-0.09658
0.11000	-0.16598
0.11013	-0.20106
0.11025	-0.16800
0.11038	-0.16288
0.11050	-0.19788
0.11063	-0.20525
0.11075	-0.20328
0.11088	-0.17687
0.11100	-0.14358
0.11113	-0.14271
0.11125	-0.12447
0.11138	-0.09432
0.11150	-0.08139
0.11163	-0.07401
0.11175	-0.06352
0.11188	0.00026
0.11200	0.05859
0.11213	0.07267
0.11225	0.09881
0.11238	0.08964
0.11250	0.04745
0.11263	0.04406
0.11275	0.10615
0.11288	0.16232
0.11300	0.20456
0.11313	0.24338
0.11325	0.19404
0.11338	0.08166
0.11350	0.03485
0.11363	0.04318
0.11375	0.01286
0.11388	-0.01478
0.11400	-0.02443
0.11413	-0.03789
0.11425	-0.04026
0.11438	-0.05714
0.11450	-0.08037
0.11463	-0.12030
0.11475	-0.19603
0.11488	-0.23471
0.11500	-0.24023
0.11513	-0.23800
0.11525	-0.21832
0.11538	-0.20934
0.11550	-0.20453
0.11563	-0.17122
0.11575	-0.09656
0.11588	-0.00631
0.11600	0.06062
0.11613	0.09413
0.11625	0.15118
0.11638	0.21353
0.11650	0.22287
0.11663	0.19600
0.11675	0.15058
0.11688	0.12374
0.11700	0.11831
0.11713	0.09537
0.11725	0.05559
0.11737	0.05768
0.11750	0.10501
0.11762	0.12320
0.11775	0.10820
0.11787	0.08839
0.11800	0.03975
0.11812	-0.00482
0.11825	-0.02041
0.11837	-0.05880
0.11850	-0.10386
0.11862	-0.12752
0.11875	-0.15131
0.11887	-0.19640
0.11900	-0.22319
0.11912	-0.18412
0.11925	-0.11912
0.11937	-0.10714
0.11950	-0.12204
0.11962	-0.09619
0.11975	-0.07546
0.11987	-0.08278
0.12000	-0.09486
0.12012	-0.08737
0.12025	-0.02766
0.12037	0.05108
0.12050	0.09578
0.12062	0.09756
0.12075	0.09256
0.12087	0.13133
0.12100	0.19450
0.12112	0.23534
0.12125	0.23118
0.12137	0.22671
0.12150	0.22879
0.12162	0.20848
0.12175	0.18169
0.12187	0.10930
0.12200	0.02018
0.12212	-0.03571
0.12225	-0.07477
0.12237	-0.09691
0.12250	-0.09412
0.12262	-0.11691
0.12275	-0.18791
0.12287	-0.21287
0.12300	-0.15218
0.12312	-0.09680
0.12325	-0.08395
0.12337	-0.09198
0.12350	-0.13058
0.12362	-0.17410
0.12375	-0.16736
0.12387	-0.09995
0.12400	-0.04828
0.12412	-0.02978
0.12425	0.01582
0.12437	0.08178
0.12450	0.12771
0.12462	0.17985
0.12475	0.23610
0.12487	0.24057
0.12500	0.21963
0.12512	0.21622
0.12525	0.22345
0.12537	0.22261
0.12550	0.18850
0.12562	0.12562
0.12575	0.10327
0.12587	0.10979
0.12600	0.09805
0.12612	0.05970
0.12625	-0.00637
0.12637	-0.06261
0.12650	-0.12689
0.12662	-0.18268
0.12675	-0.21857
0.12687	-0.25498
0.12700	-0.25851
0.12712	-0.21511
0.12725	-0.16734
0.12737	-0.16752
0.12750	-0.15970
0.12762	-0.08221
0.12775	-0.00093
0.12787	0.02665
0.12800	0.03035
0.12812	0.01558
0.12825	-0.02124
0.12837	-0.06454
0.12850	-0.07209
0.12862	-0.01709
0.12875	0.05268
0.12887	0.09396
0.12900	0.10897
0.12912	0.10432
0.12925	0.11300
0.12937	0.14089
0.12950	0.13217
0.12962	0.09639
0.12975	0.06120
0.12987	0.04285
0.13000	0.01739
0.13012	-0.05426
0.13025	-0.11625
0.13037	-0.10260
0.13050	-0.04010
0.13062	-0.01386
0.13075	-0.02891
0.13087	-0.03235
0.13100	-0.02658
0.13112	-0.06339
0.13125	-0.13799
0.13137	-0.18647
0.13150	-0.19906
0.13162	-0.21048
0.13175	-0.21000
0.13187	-0.16138
0.13200	-0.11532
0.13212	-0.10832
0.13225	-0.09447
0.13237	-0.04504
0.13250	0.01796
0.13262	0.09563
0.13275	0.16911
0.13287	0.20210
0.13300	0.20450
0.13312	0.18085
0.13325	0.18853
0.13337	0.23097
0.13350	0.22137
0.13362	0.18223
0.13375	0.16765
0.13387	0.15254
0.13400	0.11867
0.13412	0.09621
0.13425	0.10664
0.13437	0.09551
0.13450	0.06710
0.13462	0.04408
0.13475	0.00647
0.13487	-0.04078
0.13500	-0.07263
0.13512	-0.06549
0.13525	-0.06626
0.13537	-0.07741
0.13550	-0.09271
0.13562	-0.13587
0.13575	-0.17166
0.13587	-0.18239
0.13600	-0.19204
0.13612	-0.19467
0.13625	-0.18012
0.13637	-0.17330
0.13650	-0.11376
0.13662	0.01931
0.13675	0.07197
0.13687	0.02330
0.13700	0.01004
0.13712	0.06221
0.13725	0.11575
0.13737	0.12494
0.13750	0.11408
0.13762	0.09921
0.13775	0.08841
0.13787	0.10550
0.13800	0.14549
0.13812	0.18078
0.13825	0.17998
0.13837	0.14839
0.13850	0.10067
0.13862	0.06127
0.13875	0.06344
0.13887	0.09193
0.13900	0.08119
0.13912	0.03010
0.13925	-0.00817
0.13937	-0.01356
0.13950	-0.02563
0.13962	-0.07039
0.13975	-0.10653
0.13987	-0.10502
0.14000	-0.08333
0.14012	-0.08289
0.14025	-0.10857
0.14037	-0.12722
0.14050	-0.11668
0.14063	-0.12946
0.14075	-0.16668
0.14088	-0.16974
0.14100	-0.15996
0.14113	-0.14688
0.14125	-0.09365
0.14138	-0.02435
0.14150	-0.00217
0.14163	0.01409
0.14175	0.07165
0.14188	0.11966
0.14200	0.14572
0.14213	0.18785
0.14225	0.22258
0.14238	0.20371
0.14250	0.17331
0.14263	0.16885
0.14275	0.17313
0.14288	0.17235
0.14300	0.11876
0.14313	0.02668
0.14325	-0.04940
0.14338	-0.10580
0.14350	-0.14192
0.14363	-0.15013
0.14375	-0.12544
0.14388	-0.11674
0.14400	-0.12980
0.14413	-0.12813
0.14425	-0.14931
0.14438	-0.17943
0.14450	-0.17492
0.14463	-0.14059
0.14475	-0.12677
0.14488	-0.15729
0.14500	-0.17502
0.14513	-0.18237
0.14525	-0.18902
0.14538	-0.18569
0.14550	-0.14227
0.14563	-0.06231
0.14575	-0.01743
0.14588	-0.01855
0.14600	-0.00409
0.14613	0.05387
0.14625	0.09618
0.14638	0.09648
0.14650	0.13298
0.14663	0.20542
0.14675	0.23174
0.14688	0.23919
0.14700	0.23020
0.14713	0.17952
0.14725	0.10854
0.14738	0.07244
0.14750	0.08206
0.14763	0.10287
0.14775	0.11060
0.14788	0.11083
0.14800	0.07915
0.14813	0.01340
0.14825	-0.04032
0.14838	-0.05513
0.14850	-0.04762
0.14863	-0.07446
0.14875	-0.11921
0.14888	-0.15248
0.14900	-0.16135
0.14913	-0.18546
0.14925	-0.22408
0.14938	-0.20090
0.14950	-0.09354
0.14963	-0.01673
0.14975	-0.01085
0.14988	0.01255
0.15000	0.07706
0.15013	0.10118
0.15025	0.09011
0.15038	0.07134
0.15050	0.03951
0.15063	0.05414
0.15075	0.10799
0.15088	0.15772
0.15100	0.13420
0.15113	0.10338
0.15125	0.15994
0.15138	0.21619
0.15150	0.20794
0.15163	0.19414
0.15175	0.18028
0.15188	0.12063
0.15200	0.01114
0.15213	-0.05767
0.15225	-0.07329
0.15238	-0.08906
0.15250	-0.11867
0.15263	-0.17155
0.15275	-0.18278
0.15288	-0.14421
0.15300	-0.10913
0.15313	-0.10018
0.15325	-0.09902
0.15338	-0.09620
0.15350	-0.10471
0.15363	-0.12432
0.15375	-0.12156
0.15388	-0.11019
0.15400	-0.08587
0.15413	0.00002
0.15425	0.09226
0.15438	0.11696
0.15450	0.13283
0.15463	0.17122
0.15475	0.13414
0.15488	0.05747
0.15500	0.03575
0.15513	0.02917
0.15525	-0.00225
0.15538	-0.01185
0.15550	0.02855
0.15563	0.08088
0.15575	0.08768
0.15588	0.05270
0.15600	0.02781
0.15613	0.03081
0.15625	0.04835
0.15637	0.05698
0.15650	0.04535
0.15662	-0.00059
0.15675	-0.04849
0.15687	-0.04671
0.15700	-0.01786
0.15712	-0.01174
0.15725	-0.03292
0.15737	-0.03758
0.15750	-0.02436
0.15762	-0.03606
0.15775	-0.02975
0.15787	-0.00070
0.15800	0.02060
0.15812	0.01256
0.15825	-0.03189
0.15837	-0.05556
0.15850	-0.04470
0.15862	-0.03288
0.15875	-0.02371
0.15887	0.03105
0.15900	0.08112
0.15912	0.07849
0.15925	0.07983
0.15937	0.06289
0.15950	0.01194
0.15962	0.01270
0.15975	0.03499
0.15987	-0.00404
0.16000	-0.07775
0.16012	-0.08578
0.16025	-0.02137
0.16037	0.00577
0.16050	-0.01208
0.16062	-0.00062
0.16075	0.04657
0.16087	0.06321
0.16100	0.02552
0.16112	-0.01293
0.16125	-0.00389
0.16137	0.00363
0.16150	-0.01693
0.16162	-0.02585
0.16175	0.00235
0.16187	0.02571
0.16200	0.00581
0.16212	-0.04713
0.16225	-0.11493
